REGION,SCENARIO,year,urb_land_2015,ULC_2015,urban_pop_2015,urban_share,urban_pop,urban_pop_incrs,GDPC_2015,GDPC,GDPC_incrs,ULC_incrs,ULC,urban_land
AUS,SSP5,2020,7619,373.5439129330375,20.396531,90.75257396312686,24.362528480401405,3.9659974804014055,38968.182770907566,42799.44123672937,3831.258465821804,14.37334926037708,387.9172621934146,9450.645348226402
AUS,SSP5,2030,7619,373.5439129330375,20.396531,92.17065273400289,29.807989094176538,9.411458094176538,38968.182770907566,51750.92764378478,12782.744872877214,47.955745665086155,421.4996585981237,12564.057226692004
AUS,SSP5,2040,7619,373.5439129330375,20.396531,93.38711698514504,35.5104512336014,15.113920233601402,38968.182770907566,63974.04339250493,25005.860621597363,93.81198670798466,467.3558996410222,16596.018882938428
AUS,SSP5,2050,7619,373.5439129330375,20.396531,94.42600631991569,41.75706851479312,21.36053751479312,38968.182770907566,76902.8763963638,37934.69362545624,142.31579660526162,515.8597095382992,21540.789235212036
AUS,SSP5,2060,7619,373.5439129330375,20.396531,95.30988209336712,48.28112697203698,27.88459597203698,38968.182770907566,90786.84091043686,51818.658139529296,194.4028778762581,567.9467908092956,27421.111120424528
AUS,SSP5,2070,7619,373.5439129330375,20.396531,96.05944947620377,54.2034655559375,33.8069345559375,38968.182770907566,108587.34293866412,69619.16016775655,261.18324128535545,634.727154218393,34404.4114410949
AUS,SSP5,2080,7619,373.5439129330375,20.396531,96.69337824310908,59.177314418565196,38.78078341856519,38968.182770907566,129617.06508063593,90648.88230972836,340.0783468731769,713.6222598062144,42230.24884463937
AUS,SSP5,2090,7619,373.5439129330375,20.396531,97.22826752093668,62.70445428960249,42.307923289602485,38968.182770907566,154212.0107920362,115243.82802112863,432.3487452040662,805.8926581371037,50533.05934448426
AUS,SSP5,2100,7619,373.5439129330375,20.396531,97.6787086583215,64.90652511636804,44.50999411636805,38968.182770907566,183898.99020301283,144930.80743210527,543.7224171622861,917.2663300953236,59536.570092730864
AUT,SSP1,2020,930,185.66839624430764,5.00893,73.66591898826246,6.433981364434843,1.425051364434843,38631.151400988936,41591.9395465995,2960.7881456105606,11.10769280707258,196.7760890513802,1266.0536899229514
AUT,SSP1,2030,930,185.66839624430764,5.00893,78.54014658762193,7.113381076440919,2.1044510764409186,38631.151400988936,47585.51396709727,8954.362566108335,33.59318660301203,219.2615828473197,1559.6911942166066
AUT,SSP1,2040,930,185.66839624430764,5.00893,82.41858107241092,7.68388431338087,2.6749543133808693,38631.151400988936,54891.022203153494,16259.870802164558,61.00053130140056,246.6689275457082,1895.3755029669494
AUT,SSP1,2050,930,185.66839624430764,5.00893,85.51558632120421,8.159897246769306,3.150967246769306,38631.151400988936,62057.95430727311,23426.802906284174,87.8879937832157,273.5563900275233,2232.1920338217383
AUT,SSP1,2060,930,185.66839624430764,5.00893,88.00370886906789,8.497638128397197,3.488708128397197,38631.151400988936,68945.11184755592,30313.960446566984,113.72585401134069,299.39425025564833,2544.1439963952894
AUT,SSP1,2070,930,185.66839624430764,5.00893,90.01662197542461,8.603788728411084,3.594858728411084,38631.151400988936,77159.34295877798,38528.19155778905,144.54236344820137,330.210759692509,2841.06361224247
AUT,SSP1,2080,930,185.66839624430764,5.00893,91.65646161968093,8.503886509073997,3.4949565090739965,38631.151400988936,86326.79456779479,47695.64316680585,178.9349749045888,364.6033711488965,3100.545689076
AUT,SSP1,2090,930,185.66839624430764,5.00893,93.00113421207858,8.18874986737352,3.17981986737352,38631.151400988936,96604.88358886995,57973.73218788102,217.49425367605443,403.16264992036207,3301.398096065322
AUT,SSP1,2100,930,185.66839624430764,5.00893,94.11033000977471,7.726458093802505,2.717528093802505,38631.151400988936,108370.8891595615,69739.73775857256,261.6356001750608,447.30399641936845,3456.0755835246364
AUT,SSP2,2020,930,185.66839624430764,5.00893,70.92160750362423,6.167342988515163,1.1584129885151624,38631.151400988936,41520.46918123275,2889.317780243815,10.839564584362696,196.50796082867035,1211.9319944041124
AUT,SSP2,2030,930,185.66839624430764,5.00893,73.98632169479204,6.618816338816096,1.6098863388160956,38631.151400988936,46813.659736194946,8182.50833520601,30.697498270358867,216.3658945146665,1432.0861177762347
AUT,SSP2,2040,930,185.66839624430764,5.00893,76.75911535045046,6.992755408426036,1.9838254084260356,38631.151400988936,53356.64105378705,14725.489652798111,55.24414698143739,240.91254322574503,1684.6424895994996
AUT,SSP2,2050,930,185.66839624430764,5.00893,79.25698594647633,7.302738685108329,2.2938086851083286,38631.151400988936,60917.516822227044,22286.365421238108,83.60952851431688,269.2779247586245,1966.4663181804972
AUT,SSP2,2060,930,185.66839624430764,5.00893,81.4997482987495,7.509386808246779,2.5004568082467786,38631.151400988936,69097.56891686564,30466.417515876703,114.29781195256304,299.9662081968707,2252.5622867533875
AUT,SSP2,2070,930,185.66839624430764,5.00893,83.50840973531324,7.580058351674382,2.571128351674382,38631.151400988936,78840.6962652859,40209.54486429696,150.85012851289645,336.5185247572041,2550.8300540789874
AUT,SSP2,2080,930,185.66839624430764,5.00893,85.30403890582387,7.556231766277879,2.5473017662778785,38631.151400988936,89461.61661774667,50830.46521675773,190.69557330718828,376.3639695514959,2843.893382407454
AUT,SSP2,2090,930,185.66839624430764,5.00893,86.90702312699801,7.43489582851468,2.4259658285146797,38631.151400988936,100757.68556399766,62126.53416300872,233.0739055659435,418.74230181025115,3113.3053929516714
AUT,SSP2,2100,930,185.66839624430764,5.00893,88.3366154875209,7.197667429923203,2.1887374299232025,38631.151400988936,113601.9882179676,74970.83681697867,281.2605914025772,466.9289876468848,3360.7995664729965
AUT,SSP3,2020,930,185.66839624430764,5.00893,68.82870938827631,5.86627090116279,0.8573409011627895,38631.151400988936,41405.37369470843,2774.2222937194965,10.407772357118063,196.0761686014257,1150.2359222780326
AUT,SSP3,2030,930,185.66839624430764,5.00893,69.53121910868838,5.842013029511996,0.8330830295119958,38631.151400988936,46144.370388002855,7513.218987013919,28.18659235168142,213.85498859598906,1249.3436298039073
AUT,SSP3,2040,930,185.66839624430764,5.00893,69.92477463011333,5.673696213487396,0.664766213487396,38631.151400988936,50948.60734532905,12317.455944340116,46.21016772078638,231.87856396509403,1315.608530357649
AUT,SSP3,2050,930,185.66839624430764,5.00893,70.14746642223234,5.388026895891666,0.3790968958916654,38631.151400988936,55826.064314542375,17194.91291355344,64.50843528648709,250.17683153079474,1347.9594970168803
AUT,SSP3,2060,930,185.66839624430764,5.00893,70.27420618989775,4.99017138154464,-0.018758618455360754,38631.151400988936,60596.95817490494,21965.806773916003,82.40692069302328,268.0753169373309,1337.7417746791778
AUT,SSP3,2070,930,185.66839624430764,5.00893,70.34657758164936,4.537354254016384,-0.47157574598361673,38631.151400988936,65908.99224806202,27277.84084707308,102.33554772187937,288.003943966187,1306.775920328475
AUT,SSP3,2080,930,185.66839624430764,5.00893,70.38798246626892,4.07264866549832,-0.9362813345016807,38631.151400988936,70981.1614241272,32350.010023138268,121.36429760280552,307.03269384711314,1250.4362908607995
AUT,SSP3,2090,930,185.66839624430764,5.00893,70.41169692323398,3.603670648531115,-1.4052593514688851,38631.151400988936,76067.21375537319,37436.06235438425,140.44513152870795,326.11352777301556,1175.2057481245529
AUT,SSP3,2100,930,185.66839624430764,5.00893,70.42528783292174,3.155757147793223,-1.8531728522067774,38631.151400988936,81556.12586476233,42924.9744637734,161.03733419829226,346.70573044259993,1094.119087025105
AUT,SSP4,2020,930,185.66839624430764,5.00893,70.92160750362423,6.131172968688315,1.1222429686883144,38631.151400988936,41567.14864083285,2935.997239843913,11.014687244998424,196.68308348930606,1205.8980048879002
AUT,SSP4,2030,930,185.66839624430764,5.00893,73.98632169479204,6.498958497670532,1.490028497670532,38631.151400988936,48215.05009107468,9583.898690085742,35.954954325725666,221.62335057003332,1440.3209574693335
AUT,SSP4,2040,930,185.66839624430764,5.00893,76.75911535045046,6.763245653528189,1.754315653528189,38631.151400988936,56372.14845080014,17740.9970498112,66.5571245320717,252.22552077637934,1705.8631570997316
AUT,SSP4,2050,930,185.66839624430764,5.00893,79.25698594647633,6.919134873127384,1.910204873127384,38631.151400988936,64773.997709049254,26142.846308060318,98.07750220931909,283.74589845362675,1963.2761410973503
AUT,SSP4,2060,930,185.66839624430764,5.00893,81.4997482987495,6.9282936028766935,1.9193636028766932,38631.151400988936,73440.77167392071,34809.620272931774,130.59177141593085,316.2601676602385,2191.143296445141
AUT,SSP4,2070,930,185.66839624430764,5.00893,83.50840973531324,6.779212702312728,1.7702827023127279,38631.151400988936,83464.52328159646,44833.37188060752,168.19687794728716,353.86527419159484,2398.927961707036
AUT,SSP4,2080,930,185.66839624430764,5.00893,85.30403890582387,6.511257289681537,1.5023272896815367,38631.151400988936,94149.61352024105,55518.462119252115,208.28306248658623,393.9514587308939,2565.119307442208
AUT,SSP4,2090,930,185.66839624430764,5.00893,86.90702312699801,6.130421411378441,1.1214914113784404,38631.151400988936,105861.92231358094,67230.77091259201,252.22296015568017,437.8913563999878,2684.458547132033
AUT,SSP4,2100,930,185.66839624430764,5.00893,88.3366154875209,5.642059631187959,0.6331296311879591,38631.151400988936,119570.0641928918,80938.91279190287,303.65042523010277,489.3188214744104,2760.765969421239
AUT,SSP5,2020,930,185.66839624430764,5.00893,73.66591898826246,6.533430355068998,1.524500355068998,38631.151400988936,41632.76581350772,3001.6144125187857,11.260856630005476,196.9292528743131,1286.623558530096
AUT,SSP5,2030,930,185.66839624430764,5.00893,78.54014658762193,7.458957721426454,2.450027721426454,38631.151400988936,49193.008318416345,10561.856917427409,39.62386241142067,225.29225865572832,1680.4454322777508
AUT,SSP5,2040,930,185.66839624430764,5.00893,82.41858107241092,8.353947377499571,3.3450173774995706,38631.151400988936,59575.47355958958,20944.322158600648,78.57471901020618,264.24311525451384,2207.473079702763
AUT,SSP5,2050,930,185.66839624430764,5.00893,85.51558632120421,9.266468933765688,4.257538933765688,38631.151400988936,70889.25802879292,32258.10662780398,121.01951282486941,306.68790906917707,2841.9139817510854
AUT,SSP5,2060,930,185.66839624430764,5.00893,88.00370886906789,10.151227818046982,5.142297818046981,38631.151400988936,83345.81707845686,44714.66567746793,167.75153975558868,353.4199359998963,3587.6462857745314
AUT,SSP5,2070,930,185.66839624430764,5.00893,90.01662197542461,10.832600288522599,5.823670288522599,38631.151400988936,99262.67242812032,60631.521027131384,227.46521428538608,413.1336105296937,4475.311268622343
AUT,SSP5,2080,930,185.66839624430764,5.00893,91.65646161968093,11.313157057717216,6.304227057717216,38631.151400988936,118619.37940533095,79988.22800434202,300.0838361810895,485.75223242539715,5495.391296565275
AUT,SSP5,2090,930,185.66839624430764,5.00893,93.00113421207858,11.568411084640454,6.559481084640454,38631.151400988936,141235.3886968406,102604.23729585165,384.930056639117,570.5984528834247,6600.917467215304
AUT,SSP5,2100,930,185.66839624430764,5.00893,94.11033000977471,11.626390169407568,6.617460169407567,38631.151400988936,168294.07479358913,129662.92339260019,486.44342339967886,672.1118196439866,7814.234252651478
AZE,SSP1,2020,1284,244.0071909907376,5.2621400000000005,60.56040283911401,6.069969176564396,0.8078291765643959,9449.05931942017,10491.270078818718,1042.2107593985475,3.9099578849595904,247.9171488756972,1504.8494520172085
AZE,SSP1,2030,1284,244.0071909907376,5.2621400000000005,68.06888998830722,7.057382513987693,1.7952425139876924,9449.05931942017,12429.976851851852,2980.917532431682,11.183210214670698,255.1904012054083,1800.9762752045524
AZE,SSP1,2040,1284,244.0071909907376,5.2621400000000005,74.35962481679003,7.804042624522114,2.5419026245221135,9449.05931942017,14554.35921867556,5105.299899255389,19.153043102046517,263.1602340927841,2053.7136839393047
AZE,SSP1,2050,1284,244.0071909907376,5.2621400000000005,79.50569552797833,8.211348234129602,2.9492082341296015,9449.05931942017,17689.484895429898,8240.425576009728,30.91478059095809,274.9219715816957,2257.4800458707855
AZE,SSP1,2060,1284,244.0071909907376,5.2621400000000005,83.65626817632213,8.302884616499972,3.040744616499971,9449.05931942017,21948.715365239295,12499.656045819125,46.89370962149503,290.90090061223265,2415.3166126192937
AZE,SSP1,2070,1284,244.0071909907376,5.2621400000000005,86.9778145807904,8.159388785823948,2.8972487858239475,9449.05931942017,28730.199339089646,19281.140019669474,72.335124897792,316.3423158885296,2581.159944742445
AZE,SSP1,2080,1284,244.0071909907376,5.2621400000000005,89.62542880140312,7.758873371337468,2.4967333713374673,9449.05931942017,35971.69920295714,26522.63988353697,99.50233578707729,343.50952677781487,2665.2469201171225
AZE,SSP1,2090,1284,244.0071909907376,5.2621400000000005,91.73229882595017,7.189060258989714,1.9269202589897132,9449.05931942017,44454.12785504657,35005.0685356264,131.325015118256,375.3322061089936,2698.285846857102
AZE,SSP1,2100,1284,244.0071909907376,5.2621400000000005,93.40817488886086,6.594617147153576,1.3324771471535755,9449.05931942017,53784.13597733711,44335.076657916936,166.32747358984116,410.33466458057876,2706.000015114596
AZE,SSP2,2020,1284,244.0071909907376,5.2621400000000005,58.663789872034,5.943815189834485,0.6816751898344844,9449.05931942017,10437.52467429925,988.4653548790793,3.7083266253643536,247.71551761610195,1472.3752563642986
AZE,SSP2,2030,1284,244.0071909907376,5.2621400000000005,63.78356162485237,6.77891692948931,1.5167769294893096,9449.05931942017,11874.764772299586,2425.705452879416,9.100276577022417,253.10746756776,1715.794496875255
AZE,SSP2,2040,1284,244.0071909907376,5.2621400000000005,67.67043497307557,7.3963785425571595,2.134238542557159,9449.05931942017,12519.2131747484,3070.15385532823,11.517989203649387,255.525180194387,1889.9609598728157
AZE,SSP2,2050,1284,244.0071909907376,5.2621400000000005,70.65075181303581,7.766637146807027,2.5044971468070267,9449.05931942017,14131.447284635677,4682.3879652155065,17.566446690302495,261.5736376810401,2031.5475310390084
AZE,SSP2,2060,1284,244.0071909907376,5.2621400000000005,72.96825534457075,7.909758879351469,2.6476188793514686,9449.05931942017,16948.89298892989,7499.833669509719,28.13637599453266,272.14356698527024,2152.5899954201227
AZE,SSP2,2070,1284,244.0071909907376,5.2621400000000005,74.79699352311991,7.906042215393775,2.6439022153937746,9449.05931942017,21505.014191106908,12055.954871686738,45.22912029661996,289.2363112873576,2286.714487262624
AZE,SSP2,2080,1284,244.0071909907376,5.2621400000000005,76.26016349168479,7.742694399310757,2.4805543993107566,9449.05931942017,26706.983157687384,17257.923838267212,64.74482707164327,308.7520180623809,2390.5725210274904
AZE,SSP2,2090,1284,244.0071909907376,5.2621400000000005,77.44554530747456,7.522285815715004,2.2601458157150036,9449.05931942017,33184.28909708638,23735.22977766621,89.04508803389254,333.05227902463014,2505.314434398531
AZE,SSP2,2100,1284,244.0071909907376,5.2621400000000005,78.4165076133733,7.286461887434647,2.0243218874346462,9449.05931942017,41072.42789496341,31623.368575543238,118.63822954800801,362.6454205387456,2642.4020354082795
AZE,SSP3,2020,1284,244.0071909907376,5.2621400000000005,53.61882583683549,5.463222164515169,0.20108216451516814,9449.05931942017,10432.132692118952,983.0733726987819,3.68809806501675,247.69528905575436,1353.2143932153888
AZE,SSP3,2030,1284,244.0071909907376,5.2621400000000005,55.320465400699625,5.956354509693329,0.6942145096933281,9449.05931942017,11788.334726479057,2339.275407058887,8.776025617122121,252.7832166078597,1505.6664522170108
AZE,SSP3,2040,1284,244.0071909907376,5.2621400000000005,57.03177087351921,6.379573889911859,1.117433889911858,9449.05931942017,11601.376720901126,2152.3174014809556,8.074633963395954,252.08182495413354,1608.174628598722
AZE,SSP3,2050,1284,244.0071909907376,5.2621400000000005,58.74834048843899,6.728447436140917,1.4663074361409167,9449.05931942017,11213.83043743997,1764.7711180198003,6.620715326363083,250.62790631710067,1686.336693684662
AZE,SSP3,2060,1284,244.0071909907376,5.2621400000000005,60.46555848522296,7.001911672588818,1.7397716725888177,9449.05931942017,11507.253886010361,2058.1945665901912,7.721522736019761,251.72871372675735,1762.5822189691514
AZE,SSP3,2070,1284,244.0071909907376,5.2621400000000005,62.178642487204705,7.281740821676543,2.0196008216765424,9449.05931942017,12747.075399197336,3298.016079777166,12.372837124892015,256.3800281156296,1866.89291659216
AZE,SSP3,2080,1284,244.0071909907376,5.2621400000000005,63.88269754772137,7.587347987742868,2.3252079877428677,9449.05931942017,14100.025258903763,4650.965939483593,17.448563818566644,261.45575480930427,1983.7557951361675
AZE,SSP3,2090,1284,244.0071909907376,5.2621400000000005,65.5727757647555,7.9657807999024985,2.703640799902498,9449.05931942017,15826.967402041488,6377.908082621318,23.927359962762136,267.93455095349975,2134.307901615886
AZE,SSP3,2100,1284,244.0071909907376,5.2621400000000005,67.24394003551535,8.38599176182912,3.123851761829119,9449.05931942017,18061.422500200464,8612.363180780294,32.31014170901535,276.31733269975297,2317.1948756707243
AZE,SSP4,2020,1284,244.0071909907376,5.2621400000000005,60.56040283911401,6.06633555239405,0.8041955523940496,9449.05931942017,10459.019666566837,1009.9603471466671,3.7889672383554363,247.79615822909304,1503.2146444118086
AZE,SSP4,2030,1284,244.0071909907376,5.2621400000000005,68.06888998830722,7.030835646892253,1.7686956468922528,9449.05931942017,12339.52948010456,2890.47016068439,10.843887854823558,254.85107884556115,1791.8160497963195
AZE,SSP4,2040,1284,244.0071909907376,5.2621400000000005,74.35962481679003,7.715554670990133,2.4534146709901323,9449.05931942017,13550.308404009253,4101.2490845890825,15.386246065744402,259.393437056482,2001.3642449053248
AZE,SSP4,2050,1284,244.0071909907376,5.2621400000000005,79.50569552797833,8.03246041919165,2.77032041919165,9449.05931942017,15379.194298723152,5930.134979302982,22.24749438835307,266.2546853790907,2138.680221731872
AZE,SSP4,2060,1284,244.0071909907376,5.2621400000000005,83.65626817632213,8.018453304700477,2.756313304700477,9449.05931942017,18684.29838288993,9235.23906346976,34.64692287051315,278.6541138612507,2234.375000159129
AZE,SSP4,2070,1284,244.0071909907376,5.2621400000000005,86.9778145807904,7.744504610273577,2.482364610273576,9449.05931942017,24139.487870619945,14690.428551199775,55.112611752681076,299.1198027434187,2316.534691370529
AZE,SSP4,2080,1284,244.0071909907376,5.2621400000000005,89.62542880140312,7.237253375713301,1.9751133757133008,9449.05931942017,30365.944272445824,20916.884953025656,78.471785589771045,322.47897658050863,2333.8620618538566
AZE,SSP4,2090,1284,244.0071909907376,5.2621400000000005,91.73229882595017,6.6469223729283495,1.384782372928349,9449.05931942017,38182.58349434171,28733.524174921535,107.79668929463563,351.8038802853732,2338.413082751854
AZE,SSP4,2100,1284,244.0071909907376,5.2621400000000005,93.40817488886086,6.031365852573746,0.7692258525737454,9449.05931942017,47874.245005420475,38425.1856860003,144.15592661959874,388.16311761033637,2341.15377278355
AZE,SSP5,2020,1284,244.0071909907376,5.2621400000000005,60.56040283911401,6.086926089359349,0.8247860893593488,9449.05931942017,10485.424335886977,1036.365016466807,3.888026995776873,247.89521798651447,1508.9198697895379
AZE,SSP5,2030,1284,244.0071909907376,5.2621400000000005,68.06888998830722,7.119325203877051,1.8571852038770507,9449.05931942017,13259.106989195909,3810.0476697757385,14.29377483793066,258.30096582866827,1838.928576209823
AZE,SSP5,2040,1284,244.0071909907376,5.2621400000000005,74.35962481679003,7.923018024228977,2.6608780242289765,9449.05931942017,16989.86391365556,7540.804594235391,28.29008251573349,272.2972735064711,2157.416205940178
AZE,SSP5,2050,1284,244.0071909907376,5.2621400000000005,79.50569552797833,8.386260764291155,3.1241207642911544,9449.05931942017,22380.07205157376,12931.01273215359,48.511987365947405,292.519178356685,2453.142108255354
AZE,SSP5,2060,1284,244.0071909907376,5.2621400000000005,83.65626817632213,8.529593103257804,3.267453103257804,9449.05931942017,30377.304825421736,20928.245506001564,78.51440584031546,322.52159683105305,2750.9779879818443
AZE,SSP5,2070,1284,244.0071909907376,5.2621400000000005,86.9778145807904,8.42293156400374,3.1607915640037394,9449.05931942017,42725.113589425855,33276.05427000568,124.83844519935332,368.8456361900909,3106.7615513105566
AZE,SSP5,2080,1284,244.0071909907376,5.2621400000000005,89.62542880140312,8.035815946333804,2.773675946333803,9449.05931942017,56978.251171090786,47529.191851670614,178.31051615072747,422.31770714146506,3393.667365466514
AZE,SSP5,2090,1284,244.0071909907376,5.2621400000000005,91.73229882595017,7.461505186502787,2.199365186502787,9449.05931942017,75112.24489795919,65663.18557853902,246.34200701644698,490.34919800718455,3658.74308412809
AZE,SSP5,2100,1284,244.0071909907376,5.2621400000000005,93.40817488886086,6.848687382851278,1.5865473828512773,9449.05931942017,97363.47517730496,87914.4158578848,329.8197225324406,573.8269135231782,3929.9611425866815
BDI,SSP1,2020,891,723.2665346766122,1.231911,17.026597085676535,1.8259322714679516,0.5940212714679516,597.4862366261556,744.1253263707572,146.63908974460162,0.5501312090858475,723.8166658856981,1321.640208867032
BDI,SSP1,2030,891,723.2665346766122,1.231911,25.11686562479436,3.185572067192669,1.9536610671926689,597.4862366261556,1459.8281163762517,862.3418797500962,3.235161796070461,726.5016964726826,2314.3235110514643
BDI,SSP1,2040,891,723.2665346766122,1.231911,34.941011789584344,4.99411881508529,3.76220781508529,597.4862366261556,3307.0034282515917,2709.517191625436,10.165024696101986,733.4315593727142,3662.844350240616
BDI,SSP1,2050,891,723.2665346766122,1.231911,45.63142270216126,7.1057251431805515,5.873814143180551,597.4862366261556,6909.324428461341,6311.838191835185,23.67949216048888,746.946026837101,5307.593163495204
BDI,SSP1,2060,891,723.2665346766122,1.231911,56.1071201826145,9.185857716297646,7.953946716297645,597.4862366261556,12851.08722208649,12253.600985460334,45.97060945705299,769.2371441336652,7066.102956102993
BDI,SSP1,2070,891,723.2665346766122,1.231911,65.51057168107528,10.917336770651195,9.685425770651195,597.4862366261556,21597.779777977797,21000.293541351642,78.78470124973482,802.051235926347,8756.263449924945
BDI,SSP1,2080,891,723.2665346766122,1.231911,73.41645124470199,12.108575303788697,10.876664303788697,597.4862366261556,32747.893045534474,32150.40680890832,120.61546618430044,843.8820008609126,10218.208754936239
BDI,SSP1,2090,891,723.2665346766122,1.231911,79.77159444304694,12.711603574499529,11.479692574499529,597.4862366261556,45743.8970818952,45146.41084526904,169.37127492711133,892.6378096037236,11346.857971292122
BDI,SSP1,2100,891,723.2665346766122,1.231911,84.7339704752877,12.784661465311409,11.552750465311409,597.4862366261556,60430.73966065748,59833.25342403132,224.47043354559588,947.7369682222081,12116.496296881527
BDI,SSP2,2020,891,723.2665346766122,1.231911,14.87675511016756,1.6203761665994505,0.3884651665994505,597.4862366261556,735.4021300036724,137.9158933775168,0.517405265595092,723.7839399422073,1172.8022460498007
BDI,SSP2,2030,891,723.2665346766122,1.231911,19.507283934162587,2.552723175624516,1.3208121756245161,597.4862366261556,1207.779306128687,610.2930695025315,2.289575479545697,725.5561101561578,1852.1438976115985
BDI,SSP2,2040,891,723.2665346766122,1.231911,24.72119925114612,3.7220237592525596,2.4901127592525594,597.4862366261556,2080.366631243358,1482.8803946172025,5.563174088445897,728.8297087650581,2712.7214924726695
BDI,SSP2,2050,891,723.2665346766122,1.231911,30.252824429112707,5.085499786533846,3.8535887865338454,597.4862366261556,3580.963712076145,2983.4774754499895,11.19281409689818,734.4593487735103,3735.092861405474
BDI,SSP2,2060,891,723.2665346766122,1.231911,35.805864771118166,6.490171048412879,5.258260048412879,597.4862366261556,6039.777115745338,5442.290879119182,20.417298462103524,743.6838331387157,4826.6352830096075
BDI,SSP2,2070,891,723.2665346766122,1.231911,41.12380950008519,7.788027043126132,6.556116043126131,597.4862366261556,9921.322209314605,9323.83597268845,34.97930303513799,758.2458377117501,5905.239089436938
BDI,SSP2,2080,891,723.2665346766122,1.231911,46.03174007615402,8.895173452316005,7.663262452316005,597.4862366261556,15488.51169530118,14891.025458675025,55.865171110765225,779.1317057873774,6930.511665177564
BDI,SSP2,2090,891,723.2665346766122,1.231911,50.44147155423615,9.729655448096612,8.497744448096611,597.4862366261556,23047.280833635752,22449.794597009597,84.2226494101412,807.4891840867534,7856.591539228768
BDI,SSP2,2100,891,723.2665346766122,1.231911,54.33320635649045,10.278755978520863,9.046844978520863,597.4862366261556,33015.910772808966,32418.42453618281,121.62096148994343,844.8874961665556,8684.392402399506
BDI,SSP3,2020,891,723.2665346766122,1.231911,13.943777595047798,1.5095533624398747,0.2776423624398747,597.4862366261556,728.8010345464622,131.31479792030666,0.49264059587782244,723.75917527249,1092.553096629298
BDI,SSP3,2030,891,723.2665346766122,1.231911,16.702067079405033,2.159577273367071,0.9276662733670709,597.4862366261556,1033.3333333333333,435.8470967071777,1.6351239680066478,724.9016586446188,1565.481147435013
BDI,SSP3,2040,891,723.2665346766122,1.231911,19.05165103915025,2.828598629782638,1.596687629782638,597.4862366261556,1400.484946453829,802.9987098276735,3.0125299597894997,726.2790646364017,2054.3519670703417
BDI,SSP3,2050,891,723.2665346766122,1.231911,20.90645817603456,3.500159227831706,2.268248227831706,597.4862366261556,1860.231752478796,1262.7455158526404,4.737316077272766,728.003850753885,2548.1293961132264
BDI,SSP3,2060,891,723.2665346766122,1.231911,22.29002579668614,4.07796021950373,2.8460492195037297,597.4862366261556,2460.945613555616,1863.4593769294606,6.990954198488565,730.2574888751008,2977.9609896273487
BDI,SSP3,2070,891,723.2665346766122,1.231911,23.281484700623892,4.538026997845609,3.306115997845609,597.4862366261556,3270.469936384158,2672.9836997580023,10.02796564801212,733.2945003246243,3327.710239844851
BDI,SSP3,2080,891,723.2665346766122,1.231911,23.97265493308696,4.914394261282827,3.682483261282827,597.4862366261556,4248.292682926829,3650.8064463006735,13.696365463941607,736.9629001405538,3621.7262472290868
BDI,SSP3,2090,891,723.2665346766122,1.231911,24.44561955819998,5.1700040803637135,3.9380930803637133,597.4862366261556,5398.458555960093,4800.972319333937,18.011327753213198,741.2778624298254,3832.4095734454886
BDI,SSP3,2100,891,723.2665346766122,1.231911,24.765278727272374,5.314876467659924,4.082965467659924,597.4862366261556,6765.994128884954,6168.507892258798,23.141774208598108,746.4083088852103,3967.067956159844
BDI,SSP4,2020,891,723.2665346766122,1.231911,17.026597085676535,1.8754796689872706,0.6435686689872706,597.4862366261556,726.8270540172492,129.34081739109365,0.4852350105244269,723.7517696871366,1357.3817294417822
BDI,SSP4,2030,891,723.2665346766122,1.231911,25.11686562479436,3.3920327026284784,2.1601217026284782,597.4862366261556,994.890781192151,397.4045445659955,1.4909028893937886,724.7574375660059,2458.40092969711
BDI,SSP4,2040,891,723.2665346766122,1.231911,34.941011789584344,5.523475143697493,4.291564143697493,597.4862366261556,1243.3577935222672,645.8715568961117,2.4230517328514525,725.6895864094637,4008.328392572787
BDI,SSP4,2050,891,723.2665346766122,1.231911,45.63142270216126,8.258831194864166,7.026920194864166,597.4862366261556,1507.5418531410576,910.055616514902,3.4141646509173063,726.6806993275295,6001.533228311909
BDI,SSP4,2060,891,723.2665346766122,1.231911,56.1071201826145,11.265187590265338,10.033276590265338,597.4862366261556,1811.3855961749177,1213.8993595487623,4.5540648372831365,727.8205995138953,8199.035585583411
BDI,SSP4,2070,891,723.2665346766122,1.231911,65.51057168107528,14.162075386014854,12.930164386014853,597.4862366261556,2182.5330742899437,1585.0468376637882,5.946461716179468,729.2129963927916,10327.169427376493
BDI,SSP4,2080,891,723.2665346766122,1.231911,73.41645124470199,16.796215715762923,15.564304715762923,597.4862366261556,2583.4426086196345,1985.956371993479,7.4505139251707355,730.717048601783,12273.281175501166
BDI,SSP4,2090,891,723.2665346766122,1.231911,79.77159444304694,18.8843295525025,17.6524185525025,597.4862366261556,3016.4322223630297,2418.9459857368743,9.074917760090457,732.3414524367026,13829.777332773028
BDI,SSP4,2100,891,723.2665346766122,1.231911,84.7339704752877,20.320900799383494,19.088989799383494,597.4862366261556,3516.887665749312,2919.4014291231565,10.952426401498434,734.2189610781106,14919.990673094697
BDI,SSP5,2020,891,723.2665346766122,1.231911,17.026597085676535,1.8564098802513127,0.6244988802513127,597.4862366261556,749.8853526552325,152.39911602907694,0.571740523694685,723.8382752003068,1343.7405257859184
